snapped_at,price,market_cap,total_volume
4/11/15,236.4501,3319540688,87634999.72
4/12/15,235.7386,3309551886,62271722.26
4/13/15,223.9464,3146530900,87796699.15
4/14/15,217.9995,3063792223,109539415.1
4/15/15,223.0161,3134965195,71588917.36
4/16/15,227.9995,3205775570,88471192.54
4/17/15,222.4171383,3127985666,101386584.1
4/18/15,222.9537,3136367732,70165374.02
4/19/15,222.6812,3133241392,58633108.41
4/20/15,224.3086,3157115506,63561423.22
4/21/15,234.6867,3304071909,80763824.95
4/22/15,233.7807,3292205019,72515582.87
4/23/15,235.1735,3312571610,55130032.4
4/24/15,230.9863,3254290910,73282646.19
4/25/15,225.9568,3184369640,58830426.89
4/26/15,218.5065,3080176877,96999963.63
4/27/15,228.5712,3222813920,95409417.49
4/28/15,225.6423,3182408230,71643965.12
4/29/15,225.9978,3188139665,56781693.78
4/30/15,236.2208,3333116827,103785827.3
5/1/15,232.7403,3284896594,74708330.71
5/2/15,235.1563,3319854339,61431426.39
5/3/15,239.882,3387421698,86630763.25
5/4/15,238.9706,3375292446,84138462.79
5/5/15,236.0015,3334246892,71871894.07
5/6/15,229.8152,3246886599,70623213.74
5/7/15,236.845,3346205371,74887945.16
5/8/15,243.657,3442447010,79882346.23
5/9/15,241.5321,3412425892,79529081.71
5/10/15,239.5548,3384490103,67810639.81
5/11/15,241.8506,3416925739,70787411.31
5/12/15,241.5189,3412239399,60882937.63
5/13/15,235.4793,3326910420,50100818.29
5/14/15,236.704,3344213288,56975125.5
5/15/15,236.9908,3348265270,39256136.3
5/16/15,235.9781,3333957591,26856157.04
5/17/15,236.0847,3335463663,24401603.48
5/18/15,232.4757,3284474809,33772801.86
5/19/15,231.9446,3276971295,31085021.51
5/20/15,234.048,3306688656,28778007.29
5/21/15,235.4205,3326079679,27373179.76
5/22/15,240.9352,3419033119,54518478.96
5/23/15,239.0329941,3392690898,47757592.66
5/24/15,241.2417,3424926508,29761665.98
5/25/15,237.441,3371792793,30834563.23
5/26/15,237.4971,3373426621,30268982.76
5/27/15,237.2305,3370470121,30728765.83
5/28/15,237.4891,3374927914,26801090.33
5/29/15,237.0714,3369940317,31108417.13
5/30/15,233.4572,3319341161,31403744.86
5/31/15,229.6785,3266430207,23353985.65
6/1/15,223.3178,3176729203,43602264.82
6/2/15,225.7387,3212024675,32062237.06
6/3/15,225.4831,3208477949,30472196.12
6/4/15,224.1748,3189861690,29003069.46
6/5/15,224.7413,3197922617,32252691.59
6/6/15,225.2889,3205714609,18238445.74
6/7/15,223.6157,3181906061,24133822.47
6/8/15,228.7013,3254270843,40449914.19
6/9/15,229.5264,3266011480,36746856.38
6/10/15,229.0022,3258552455,29194036.77
6/11/15,229.9343,3271815632,28833233.41
6/12/15,230.5181,3280122726,29722314.85
6/13/15,232.6301,3310175113,29012321.27
6/14/15,233.6681,3324945179,35303170.71
6/15/15,237.2013,3375220318,46839294.42
6/16/15,250.4743,3564086481,96364192.87
6/17/15,247.6944,3524530311,100630046.4
6/18/15,248.552,3536733401,67360540.68
6/19/15,242.9967,3457685093,60767655.66
6/20/15,245.4754,3492955383,55692672.67
6/21/15,243.9959,3488836375,26531885.05
6/22/15,247.279,3536683170,41166801.75
6/23/15,243.8486,3488498072,37387508.43
6/24/15,240.5377,3442040366,39616260.3
6/25/15,242.4769,3470729480,34244051.08
6/26/15,242.4819,3471728541,34005665.06
6/27/15,250.621,3589074420,49080095.22
6/28/15,248.3451,3557369716,40522516.66
6/29/15,256.303874,3672257830,73197757.01
6/30/15,262.4063255,3760650013,99893250.07
7/1/15,257.5058,3691294142,68104997.64
7/2/15,254.6537509,3651410105,52711167.63
7/3/15,255.161,3659678538,42339288.97
7/4/15,260.415,3736024266,42932957.08
7/5/15,271.0401208,3889432509,96139966.49
7/6/15,268.595,3855533498,111884711.2
7/7/15,265.384452,3810376692,64748934.31
7/8/15,269.6130164,3871966451,79366281.26
7/9/15,268.8928,3862503903,75940632.2
7/10/15,285.0223,4095521056,113799594.1
7/11/15,291.8907432,4195301868,114394387.2
7/12/15,310.1915636,4459352693,115546321.2
7/13/15,290.6655,4179711757,130058766.8
7/14/15,286.6654,4122384618,74446013.37
7/15/15,283.9491881,4084701354,52932167.7
7/16/15,276.6801,3981564979,97423601.54
7/17/15,278.3728,4007009432,60573486.78
7/18/15,274.4839,3951120257,52505422.18
7/19/15,272.8061796,3926969933,26896009.89
7/20/15,277.2454,3993823954,40729476.38
7/21/15,274.9428877,3961652068,43239135.23
7/22/15,276.1756,3980470592,43240737.35
7/23/15,275.6135,3973299339,34164576.52
7/24/15,288.4447168,4158911305,79396118.75
7/25/15,288.3881586,4158095826,54859994.56
7/26/15,291.7037645,4205901558,40248392.33
7/27/15,292.6148,4219037232,63540197.33
7/28/15,293.9933,4238912997,63623601.6
7/29/15,288.7194991,4162873226,52624701.47
7/30/15,286.8366,4135724833,43880110.29
7/31/15,283.6760591,4090154891,63971590.59
8/1/15,280.7014,4047265066,53533745.83
8/2/15,281.7267,4062048251,46165536.82
8/3/15,281.8298708,4063535809,41411646.71
8/4/15,284.2393,4098275923,48308760.91
8/5/15,281.4010624,4057353078,43424335.53
8/6/15,278.0134,4008508407,41914107.68
8/7/15,278.5088138,4015651480,47637462.17
8/8/15,259.8007284,3745910822,80056217
8/9/15,264.3384834,3811337989,67863178.91
8/10/15,263.5782,3817350355,60783290.22
8/11/15,269.8668,3909600812,64124893
8/12/15,267.7126,3879202424,73043602.39
8/13/15,263.6558186,3821420844,57163446.8
8/14/15,265.1281,3843674745,61280618.56
8/15/15,260.4762323,3777139797,38131976.87
8/16/15,257.8158,3739450599,55868003.65
8/17/15,257.0634,3729475807,51730292.4
8/18/15,253.0766,3672268004,49833133.8
8/19/15,225.9602,3279919634,143390129.3
8/20/15,234.6379,3406737000,99655604.53
8/21/15,232.3324,3374233145,62180213.61
8/22/15,229.1488,3328896176,102329840.3
8/23/15,227.2454,3302029053,72465770.67
8/24/15,210.0943851,3053595830,139379271.3
8/25/15,221.3283,3217665292,183422133
8/26/15,225.2666,3275815634,144278489.5
8/27/15,222.9704,3243160211,69900344.07
8/28/15,231.6583,3370431355,95134718.76
8/29/15,228.4683,3324950575,56654306.07
8/30/15,228.0672,3319968529,54615311.64
8/31/15,230.0781,3350144206,58032869.77
9/1/15,227.1631,3308579440,61479340.24
9/2/15,228.6428,3331062657,47781609.22
9/3/15,226.5658,3301579143,43765322.15
9/4/15,230.0509,3353296685,55274502.38
9/5/15,234.7495,3422635973,58712579.1
9/6/15,239.1289,3487336313,70113446.3
9/7/15,240.503,3508277387,50336412.98
9/8/15,243.5587,3553698013,67754768.56
9/9/15,237.9452,3472697170,55993048.12
9/10/15,238.7763,3485799693,48531118.88
9/11/15,240.0007956,3504653619,44294574.35
9/12/15,234.9098,3431133648,40541222.5
9/13/15,230.5048,3367623264,46253457.41
9/14/15,230.21,3364179590,52117340.61
9/15/15,229.9118,3360764475,58562863.2
9/16/15,228.464,3340446395,51089489.85
9/17/15,232.746,3403177100,54594105.83
9/18/15,232.354,3399002107,79606359.73
9/19/15,231.2733,3383904198,39022087.91
9/20/15,230.6597,3375670111,36477159.26
9/21/15,226.4528,3314850054,36795275.82
9/22/15,229.8831,3365879385,71785978.84
9/23/15,229.8658,3366614507,53526673.24
9/24/15,233.9255,3426856523,124125639.3
9/25/15,234.9767,3443254571,115435785.5
9/26/15,234.5279,3437534062,93607431.45
9/27/15,232.8347,3413577895,75776526.64
9/28/15,239.2765,3508852289,245683532.1
9/29/15,237.2262,3479847405,115160470.8
9/30/15,236.0463,3463401139,76056339.96
10/1/15,237.7358,3489093808,72356986.65
10/2/15,237.2593,3482919072,84448749.1
10/3/15,238.9718,3508906580,73353042.37
10/4/15,238.6566,3505203182,78899567.08
10/5/15,240.3238,3530596946,107434379.9
10/6/15,246.444,3621402164,135776679.8
10/7/15,243.2229,3574397658,121587412.8
10/8/15,242.9008,3569664084,97564224.99
10/9/15,244.2051,3588832044,109153977
10/10/15,245.3209,3607756619,89165069.7
10/11/15,247.5392,3640379548,79268221.72
10/12/15,245.5661,3611362597,108125413.6
10/13/15,249.4051,3667819987,164455688.1
10/14/15,252.6956,3720285701,321865165.9
10/15/15,254.6295531,3749948525,207297257.6
10/16/15,262.3735,3864938757,332398256.2
10/17/15,270.3646,3983558776,271593080.8
10/18/15,262.2345,3864772726,116712427.1
10/19/15,264.2094,3894955159,224715633.9
10/20/15,270.2664,3985078068,319017395.2
10/21/15,267.0187,3938178701,201630914.9
10/22/15,273.573,4035872004,229034925.7
10/23/15,277.3884,4093191773,130573069.8
10/24/15,282.9566,4176382825,168029249.4
10/25/15,284.749,4203955930,336860319.6
10/26/15,285.5159,4215884952,221583939.3
10/27/15,294.8094,4354732831,329397533.9
10/28/15,303.6366,4486177629,387209571.1
10/29/15,313.9073,4639133967,543163761.5
10/30/15,325.8006,4816269545,843340993.2
10/31/15,312.2783,4617510890,321997491.8
11/1/15,324.9971,4806796483,582434357.4
11/2/15,350.7678,5189223756,636690229
11/3/15,398.2369,5893149470,987283928.3
11/4/15,404.3588,5985308849,984425381.8
11/5/15,387.473,5736789622,913505444.8
11/6/15,372.826,5521254799,770242854.5
11/7/15,387.06,5733490750,462741972.5
11/8/15,371.502,5504396533,264157489.6
11/9/15,380.644,5641277305,420137368.4
11/10/15,336.873,4993780087,620473336.4
11/11/15,305.983,4537161821,572707252.5
11/12/15,337.955,5012582356,546923067.5
11/13/15,337.372,5005284729,414918018.1
11/14/15,331.501,4919391965,131135195.6
11/15/15,320.484,4757160339,237800138.7
11/16/15,331.353,4919473734,239442892.6
11/17/15,335.111,4976968039,236625919.3
11/18/15,335.447,4983266453,185981663.3
11/19/15,325.568,4837533520,206391901.3
11/20/15,321.417,4777269084,123560944.2
11/21/15,325.159,4834317690,199949522.2
11/22/15,323.395,4809449591,167053005.4
11/23/15,322.829,4802404204,188739479.4
11/24/15,319.979,4761183527,103800161.9
11/25/15,328.169,4884311516,714595229.5
11/26/15,356.245,5303722123,1237550808
11/27/15,359.011,5346023826,895711315.7
11/28/15,356.212,5305804456,667783121.8
11/29/15,371.488,5534688266,921927632.2
11/30/15,378.265,5637217099,1299027009
12/1/15,363.45,5417967322,523072117.5
12/2/15,358.82,5350373990,1153668372
12/3/15,360.954,5383466481,1149814390
12/4/15,362.767,5411894144,1039912870
12/5/15,390.645,5829507440,1426331736
12/6/15,394.011,5881283994,1512626610
12/7/15,394.355,5887868033,1282263557
12/8/15,412.93,6167016641,954462002.3
12/9/15,417.368,6235070986,1528970868
12/10/15,416.91,6230407268,1275837073
12/11/15,452.415,6762812524,1623480958
12/12/15,434.903,6502593548,1745413357
12/13/15,435.815,6517994663,1484344616
12/14/15,443.277,6631778542,1497157324
12/15/15,464.999,6958907660,1555251795
12/16/15,453.914,6794808884,896686369.8
12/17/15,456.473,6834975642,1302614351
12/18/15,463.816,6946908499,1135226734
12/19/15,462.053,6922223917,556941127
12/20/15,441.129,6610549658,1175787491
12/21/15,437.809,6562505170,1416880180
12/22/15,436.237,6540512247,1296402582
12/23/15,442.821,6640942255,955949147.6
12/24/15,454.907,6823821081,1418671442
12/25/15,455.742,6838203626,1058738142
12/26/15,417.092,6260008700,1725069506
12/27/15,423.925,6364767558,1378749291
12/28/15,420.708,6318056014,1310931885
12/29/15,432.154,6491698546,1176234727
12/30/15,426.811,6413208735,1227648166
12/31/15,431.139,6479728151,1310033275
1/1/16,434.427,6530621624,1338781511
1/2/16,434.326,6530688608,769869067.6
1/3/16,430.198,6470199430,984185979.6
1/4/16,433.534,6522334778,1021957723
1/5/16,432.115,6502628563,758209345.9
1/6/16,431.343,6492499351,833341869.3
1/7/16,456.434,6870164692,1637948558
1/8/16,454.6963,6847658074,1501742594
1/9/16,448.709,6759240199,1085553694
1/10/16,447.207,6738604517,1361099090
1/11/16,448.349,6757695468,1182725806
1/12/16,445.792,6721027667,888588584.8
1/13/16,432.12,6516499236,1584488641
1/14/16,429.243,6474583370,1266295629
1/15/16,365.912,5519407460,1576734614
1/16/16,384.813,5806905133,1710583688
1/17/16,386.356,5830189311,1476285801
1/18/16,385.132,5814809591,1357696059
1/19/16,379.015,5723770826,1157108221
1/20/16,418.848,6326929406,1674254290
1/21/16,407.815,6161646249,1484721462
1/22/16,377.21,5700897323,1626853796
1/23/16,389.641,5889248377,755378842.1
1/24/16,403.056,6094932221,1458284444
1/25/16,392.326,5934195570,1332190241
1/26/16,392.456,5937437390,1231352757
1/27/16,394.491,5968224752,1023661370
1/28/16,379.552,5745544310,1144817696
1/29/16,378.912,5737400249,1378222858
1/30/16,376.921,5709052773,926767404.4
1/31/16,364.352,5520342696,795209372.7
2/1/16,371.041,5623172735,1028395381
2/2/16,372.868,5652529733,669492000.7
2/3/16,368.124,5582278352,701511710.6
2/4/16,388.376,5891023100,1068491901
2/5/16,385.733,5852736452,1099201402
2/6/16,374.905,5690251854,979578026
2/7/16,375.517,5701239913,551083226.5
2/8/16,371.136,5636117688,542257471.1
2/9/16,373.909,5679902055,465479007.4
2/10/16,379.829,5771368715,814090887.7
2/11/16,377.058,5730998807,503979335.1
2/12/16,382.72,5818750496,658159244.5
2/13/16,390.424,5937412022,740171994.7
2/14/16,404.144,6147686974,1319015073
2/15/16,399.379,6076721221,1388195100
2/16/16,407.013,6194279970,1111797900
2/17/16,416.85,6345582495,1296165324
2/18/16,421.422,6417045472,1445224879
2/19/16,419.377,6387331883,601898504.3
2/20/16,441.12,6720209556,1385245440
2/21/16,438.65,6684028071,1506908217
2/22/16,437.803,6672478907,1166708341
2/23/16,420.302,6407178256,1465084347
2/24/16,423.187,6452416826,1457408416
2/25/16,423.142,6453391535,1416389937
2/26/16,427.029,6514156583,58325277.64
2/27/16,432.139,6593663290,595150632.4
2/28/16,432.797,6605163875,546124185.9
2/29/16,436.919,6669535766,1847224331
3/1/16,431.371,6586086154,2515777834
3/2/16,424.485,6482862266,2052408229
3/3/16,420.171,6418406145,2737847218
3/4/16,409.408,6255529066,2408874554
3/5/16,397.241,6071173237,2766255767
3/6/16,404.912,6189869498,2521764887
3/7/16,413.74,6326260440,2361080396
3/8/16,411.877,6299329213,1845168034
3/9/16,412.319,6307800374,1705210743
3/10/16,416.292,6370256294,2166212980
3/11/16,419.299,6417916284,2440375017
3/12/16,410.801,6289332500,2292018374
3/13/16,412.495,6316587497,1845648236
3/14/16,414.585,6350177716,1803876534
3/15/16,415.641,6367983806,2111129338
3/16/16,416.544,6383495146,1895643174
3/17/16,418.4,6413413020,1743173853
3/18/16,408.28,6259667304,2438769296
3/19/16,406.739,6237403576,1764836350
3/20/16,411.882,6317806513,1440329762
3/21/16,411.091,6307102004,2250456010
3/22/16,416.36,6389481378,2041042450
3/23/16,418.076,6417382985,1985257305
3/24/16,414.883,6369854280,2021330255
3/25/16,415.743,6384534070,1933831282
3/26/16,416.715,6401148697,1604214632
3/27/16,425.349,6535264077,2326287424
3/28/16,422.756,6497115017,2155194926
3/29/16,415.547,6388027424,2681866389
3/30/16,412.597,6344204936,2387281658
3/31/16,415.366,6388090245,1432304099
4/1/16,416.754,6410999714,447338223
4/2/16,419.67,6457346881,633704454
4/3/16,418.185,6435354873,429476810.4
4/4/16,419.437,6456959981,525611739.8
4/5/16,422.651,6508054062,541558101.3
4/6/16,421.656,6494387878,527136257.7
4/7/16,421.076,6486917899,593936633.5
4/8/16,418.474,6448380946,727873660.9
4/9/16,416.145,6413012926,791269617.3
4/10/16,421.133,6492839084,484836963.8
4/11/16,422.584,6516847462,710470936.9
4/12/16,426.181,6573884543,1182165394
4/13/16,424.269,6546120648,785800596
4/14/16,424.932,6558071166,616490737.8
4/15/16,429.966,6637309898,841700526.6
4/16/16,430.941,6653836775,743886906.6
4/17/16,428.027,6610502491,528907575.4
4/18/16,428.506,6619389286,549297574.3
4/19/16,436.37,6742483781,674540887.3
4/20/16,441.916,6830010642,1101674781
4/21/16,451.083,6973348482,1340299673
4/22/16,447.488,6919439821,1244399315
4/23/16,451.818,6987975324,835075482.7
4/24/16,459.923,7114859335,1609960187
4/25/16,460.466,7123685300,1607304204
4/26/16,467.856,7240796777,1278134939
4/27/16,444.789,6885300361,1344104894
4/28/16,449.381,6957889603,1497339511
4/29/16,456.566,7070940369,683291625.4
4/30/16,447.903,6938342200,577836728.9
5/1/16,452.592,7012822522,394606185.8
5/2/16,444.488,6888908380,679795242.4
5/3/16,450.3,6980741978,460396814.1
5/4/16,447.119,6933273129,430680620.3
5/5/16,448.922,6962982235,547921245.8
5/6/16,461.62,7161803490,892002595.4
5/7/16,459.248,7126736757,418352341.3
5/8/16,459.283,7129139993,640880145.1
5/9/16,461.747,7169395601,892533004.2
5/10/16,450.326,6993799201,1121093827
5/11/16,452.179,7024148586,672525013.6
5/12/16,454.731,7065405649,697010377.1
5/13/16,456.007,7086941589,489812072.4
5/14/16,455.503,7080714422,540603400.5
5/15/16,457.837,7118621365,514727783.6
5/16/16,454.893,7074393585,649625052.5
5/17/16,452.422,7037627800,456208618.6
5/18/16,453.371,7054124066,382814029.9
5/19/16,440.539,6855767039,626926267.8
5/20/16,441.888,6878428608,644225134.7
5/21/16,443.147,6899543980,382669886.1
5/22/16,438.675,6831902516,369986913.4
5/23/16,443.175,6903990658,378979422.1
5/24/16,445.769,6945849972,423917608.1
5/25/16,449.055,6998825287,593928754.6
5/26/16,453.732,7073262178,772901620.2
5/27/16,473.864,7388724420,1609915744
5/28/16,528.545,8243121752,2308852892
5/29/16,524.624,8182390025,2265760455
5/30/16,534.224,8335577206,1027238918
5/31/16,531.407,8293336920,976889071.5
6/1/16,539.168,8416291167,864207752.9
6/2/16,538.832,8413013020,655601895.7
6/3/16,570.445,8908568259,947549857.4
6/4/16,573.526,8958404429,1014758654
6/5/16,574.4756747,8975651028,980649173.4
6/6/16,585.563,9151383511,850291006.7
6/7/16,577.9106943,9033842182,995595870
6/8/16,583.139,9117713570,625927307.7
6/9/16,577.607,9033585758,570784842.2
6/10/16,579.2276479,9060944980,574507838.3
6/11/16,597.746562,9352955399,567638086.3
6/12/16,671.7122785,10512767357,2134843167
6/13/16,704.2918522,11025583302,1929369214
6/14/16,685.9321316,10740428206,1295617504
6/15/16,693.227,10857217290,1111645976
6/16/16,765.463,11991494583,2295279423
6/17/16,749.419,11742908608,2089119189
6/18/16,756.7996013,11861509350,1639977543
6/19/16,764.046,11978503075,1440147059
6/20/16,734.1617358,11512940800,1274257071
6/21/16,664.9965294,10430819686,2616450205
6/22/16,591.895,9286122276,2116429838
6/23/16,623.2062564,9779539537,2950728709
6/24/16,661.4166052,10381264326,2819565197
6/25/16,666.0566979,10456807082,2165368589
6/26/16,629.306,9882102247,1973414930
6/27/16,648.3,10182702232,1893446211
6/28/16,646.843,10162291636,1557753995
6/29/16,637.437,10016780634,1478192306
6/30/16,671.616,10556309174,1557452115
7/1/16,677.71,10654888849,1520646626
7/2/16,693.047,10897332419,1369565986
7/3/16,664.7451003,10456041581,1980745475
7/4/16,678.7005717,10678148802,1647219063
7/5/16,667.530518,10504760880,1363651289
7/6/16,675.919,10639167836,1193299158
7/7/16,638.62,10054273625,2122556833
7/8/16,665.7445063,10483645176,1407424927
7/9/16,653.8705125,10298813662,1734638027
7/10/16,650.321,10244077501,1043956725
7/11/16,649.07,10225531861,969355597.1
7/12/16,670.948,10571303712,1085661832
7/13/16,658.15,10370703851,930971250.7
7/14/16,659.576,10394281929,907126119.1
7/15/16,665.6869915,10491679653,915530669.9
7/16/16,663.501,10458476977,583921220
7/17/16,678.3905582,10694420116,878701509.4
7/18/16,674.7874378,10638777020,951136968
7/19/16,674.557389,10636194258,721148317.7
7/20/16,670.8934741,10579131342,718486386.1
7/21/16,665.3643845,10493517599,651736587.5
7/22/16,651.09,10269410782,744993482.4
7/23/16,655.423,10338768243,749951409.5
7/24/16,660.8489235,10425364937,628152931.6
7/25/16,654.5186383,10326505496,571897923.7
7/26/16,651.31,10276898044,704328935.7
7/27/16,655.6182633,10345876482,701731382.9
7/28/16,655.8904302,10351218168,590272472.8
7/29/16,657.3423792,10375300169,498459288.3
7/30/16,654.5489803,10332176091,381261251.2
7/31/16,623.7457713,9847086966,1034681070
8/1/16,605.747,9564059424,1099193369
8/2/16,517.1349294,8165924599,1868906087
8/3/16,567.3810616,8960483431,2497221231
8/4/16,576.6037067,9107192616,1656264327
8/5/16,576.0338,9099338659,730357921.5
8/6/16,587.635,9283768001,781499291.6
8/7/16,592.6675,9364319559,1119146427
8/8/16,590.7125,9334500359,732938493.5
8/9/16,585.3025,9249860836,764158462.5
8/10/16,592.2668433,9361030949,787203551.1
8/11/16,587.6138,9288488902,332761748.9
8/12/16,586.53,9272434001,332148000.2
8/13/16,584.4688683,9241013898,528917329.6
8/14/16,570.7367,9024984100,800709328
8/15/16,567.7342837,8978508770,689576137.5
8/16/16,578.2231511,9145336947,665471810.7
8/17/16,571.461915,9039235991,509828615.1
8/18/16,572.2684198,9053050627,448162729.7
8/19/16,573.4919907,9073411772,404401760.6
8/20/16,581.9462731,9208301152,449090940.6
8/21/16,580.5870271,9187908144,397848571.1
8/22/16,585.2175,9262302917,391991120.3
8/23/16,582.0038,9212472966,602216568.7
8/24/16,577.8880532,9148400142,366732500.4
8/25/16,576.1163,9121223052,401309291
8/26/16,578.1038,9153633134,338221514.6
8/27/16,568.575,9003730819,445311513.4
8/28/16,573.5288,9083223370,339737295.9
8/29/16,572.5102284,9068122329,381390186.6
8/30/16,576.08,9125715540,414583282.4
8/31/16,571.7582827,9058256695,335483654.4
9/1/16,571.59,9056523460,356532608.3
9/2/16,573.9625,9095188851,378500484.5
9/3/16,596.195,9448393430,561496914.8
9/4/16,608.6888,9647700437,884434073.9
9/5/16,606.6438,9616262727,618185193
9/6/16,610.6838,9681336387,560341026.7
9/7/16,614.3264886,9740198080,597124132.7
9/8/16,625.4675,9917920560,1600702239
9/9/16,621.9125,9862631721,850137524.8
9/10/16,623.0588,9881939361,586796232.5
9/11/16,605.3154152,9601743135,1228662231
9/12/16,605.8312052,9611117069,973866198.7
9/13/16,606.645,9625199431,699782155.3
9/14/16,608.425,9654573080,619105286
9/15/16,605.5838,9610607639,549080254.7
9/16/16,606.5533659,9627042762,546585886.1
9/17/16,605.3438,9609021664,531090439.8
9/18/16,608.795,9664864143,1306045902
9/19/16,608.6176343,9663034352,1272958790
9/20/16,607.7688126,9650615110,953214316.4
9/21/16,595.8402492,9462412680,1589139471
9/22/16,594.9588,9449414102,994983745.5
9/23/16,601.8925,9560527882,1471656057
9/24/16,601.2725,9551877467,1136053862
9/25/16,599.3113,9522044920,1074112053
9/26/16,606.0970645,9630957512,1917754354
9/27/16,604.2075,9602128428,1448434854
9/28/16,603.555,9592874199,1023325385
9/29/16,604.6375,9611116960,1291135796
9/30/16,608.2575,9669703048,1177411408
10/1/16,614.0598845,9763087935,1673872374
10/2/16,610.3588,9705298189,1018352267
10/3/16,611.9609027,9731860021,767820467
10/4/16,609.2425,9689785072,817050996.3
10/5/16,611.6363,9729061309,915039145.9
10/6/16,610.98,9719787550,714618920.4
10/7/16,616.2188,9804216114,1104537956
10/8/16,616.5338,9810492981,793016113.8
10/9/16,614.6238,9781273121,901840112.4
10/10/16,614.3138,9777010536,1274169413
10/11/16,640.7,10198278180,2996984110
10/12/16,635.6163,10118464866,2475619341
10/13/16,634.6223388,10103624254,2099764691
10/14/16,638.18,10161283203,1671558094
10/15/16,637.2088,10146912931,1644480562
10/16/16,640.1863,10195309967,1454057375
10/17/16,637.4825,10153229676,1187159913
10/18/16,635.465,10122263522,2024277148
10/19/16,628.4375,10011295943,1955775380
10/20/16,628.5425,10013934082,1803186001
10/21/16,629.7188,10033936840,1283400177
10/22/16,652.0875,10391486424,3522949283
10/23/16,649.6263,10353442543,3643525163
10/24/16,648.7663,10340849545,3212766801
10/25/16,652.6338,10403520542,2499429907
10/26/16,673.4175,10735427841,4850797703
10/27/16,683.3725,10896021892,5041475157
10/28/16,687.5588,10963463345,5069538566
10/29/16,715.4103243,11409389607,6838400543
10/30/16,697.2773625,11121149987,5824289996
10/31/16,698.5763,11143032476,6861251336
11/1/16,729.205,11633474056,5882440879
11/2/16,734.1638,11713747882,4549460043
11/3/16,686.0613,10947521328,10469111039
11/4/16,702.11,11204614010,5929334121
11/5/16,704.0225,11236368065,2146200088
11/6/16,712.1263,11367022668,2676516224
11/7/16,706.0925,11271922276,3299753094
11/8/16,708.94,11318680822,3071821253
11/9/16,721.1775,11515479618,4364284008
11/10/16,713.2141433,11389753142,3237455966
11/11/16,715.6425,11429941440,3576474208
11/12/16,703.76,11241603256,6291883754
11/13/16,702.346317,11220193118,3720281493
11/14/16,705.55,11279469101,5335752435
11/15/16,712.1588998,11386521351,7530105089
11/16/16,740.8993549,11847684539,9936150861
11/17/16,738.48,11810455254,5475859343
11/18/16,748.4263,11970910273,3987706065
11/19/16,750.4100481,12003962099,3235133019
11/20/16,728.3713,11652611522,5039283040
11/21/16,736.505,11783996775,3192815797
11/22/16,748.1225,11971109864,3267220914
11/23/16,741.1662465,11861151745,3775381683
11/24/16,736.7486937,11791975961,3798900330
11/25/16,738.2039432,11816670435,2481664642
11/26/16,732.7338,11730463633,2391921659
11/27/16,727.7575,11652161720,2688074106
11/28/16,731.8424614,11719038708,2451726074
11/29/16,731.81,11719891046,1904325476
11/30/16,742.3588,11890119633,4489070915
12/1/16,753.055,12062849170,5522487160
12/2/16,771.1713,12354385552,4613958358
12/3/16,764.8338233,12254501750,2869024714
12/4/16,766.3688,12280532758,3517012112
12/5/16,752.24,12055567494,3552862905
12/6/16,758.6925,12160418227,3256985152
12/7/16,763.915,12245767527,2603948961
12/8/16,768.675,12323570552,2683311953
12/9/16,769.8413,12343519928,3111825855
12/10/16,773.1262934,12397466678,6551233316
12/11/16,768.2325,12320826025,5508375144
12/12/16,778.4323012,12485927227,6313690794
12/13/16,778.215,12484153824,2821130580
12/14/16,775.8913,12444714534,1558761071
12/15/16,775.5725,12444351602,1345904094
12/16/16,781.3375,12538210372,1764681181
12/17/16,788.8775,12660596388,1759607152
12/18/16,788.4413,12654965391,1469513205
12/19/16,790.1163,12683371140,1102832367
12/20/16,799.7213,12838925681,1894271980
12/21/16,826.6207679,13272429705,6050784066
12/22/16,859.3663,13799864747,7952522425
12/23/16,917.0988,14728698438,5647399306
12/24/16,891.6813,14322006704,4642138992
12/25/16,894.3371332,14366519915,4022250326
12/26/16,902.6063,14501002034,4809313198
12/27/16,929.115,14928671402,4597863955
12/28/16,977.14,15702309527,4906008702
12/29/16,971.7213,15617018873,3796961161
12/30/16,960.925,15445427988,4380999912
12/31/16,966.5689709,15537921941,3381572989
1/1/17,998.05,16045986193,3470830330
1/2/17,1019.1988,16387926825,4444828109
1/3/17,1035.5313,16652715383,4399421327
1/4/17,1130.849516,18187664240,8705359110
1/5/17,990.6675,15934886737,12102750397
1/6/17,894.0325,14382278477,10713248032
1/7/17,900.0788,14481153594,7496626398
1/8/17,908.085,14611836820,4735054808
1/9/17,901.878888,14513519375,4072687735
1/10/17,905.7594627,14577733898,3216810929
1/11/17,784.2775,12624083565,5258603516
1/12/17,799.4275,12869633173,3344901198
1/13/17,824.4988,13274790986,1860269657
1/14/17,817.825,13169067954,1204479772
1/15/17,821.9125,13236623006,923896735.4
1/16/17,828.31,13341392032,831361487.5
1/17/17,904.1525,14564800038,1316827457
1/18/17,873.935,14079682756,1147970282
1/19/17,896.89,14451431614,875858520.4
1/20/17,891.4588,14366002978,613796288.1
1/21/17,919.6775,14822821175,683491208.3
1/22/17,918.778812,14810403902,830201798.2
1/23/17,918.9075,14814052398,467022882.9
1/24/17,885.7888,14281760610,378666162.6
1/25/17,893.4738,14407365094,381951425.9
1/26/17,915.36,14762033604,58349366.78
1/27/17,918.2875,14811184893,49029317.21
